 10002,1,5, 4, -5.93, 13.03,2.14, -5.64,  6.03,2.28,  0.1998680067,  0.2000294695, -1.58,  6.91,  1.70
 10002,1,5, 6, -5.93, 13.03,2.14,  3.34, 10.26,2.14,  0.1998680067,  0.2003513135, -1.58,  6.91,  1.70
 11003,0,6,-1,  3.34, 10.26,2.14,  0.00,  0.00,0.00,  0.4001000343,  0.3999346242, -1.58,  6.91,  1.70
 11003,1,6, 1,  3.34, 10.26,2.14, -4.89, 20.30,2.19,  0.4001000343,  0.4003995551, -1.58,  6.91,  1.70
 11003,1,6, 2,  3.34, 10.26,2.14,  0.28, 22.75,2.15,  0.4001000343,  0.3997403593, -1.58,  6.91,  1.70
 11003,1,6, 3,  3.34, 10.26,2.14,  4.79,  2.34,2.14,  0.4001000343,  0.4002804109, -1.58,  6.91,  1.70
 11003,1,6, 4,  3.34, 10.26,2.14, -5.64,  6.03,2.28,  0.4001000343,  0.3997792153, -1.58,  6.91,  1.70
 11003,1,6, 5,  3.34, 10.26,2.14, -5.93, 13.03,2.14,  0.4001000343,  0.3996162886, -1.58,  6.91,  1.70
  9003,0,4,-1, -5.64,  6.03,2.28,  0.00,  0.00,0.00,  0.3998291855,  0.3999846097, -1.58,  6.91,  1.70
  9003,1,4, 1, -5.64,  6.03,2.28, -4.89, 20.30,2.19,  0.3998291855,  0.4004495577, -1.58,  6.91,  1.70
  9003,1,4, 2, -5.64,  6.03,2.28,  0.28, 22.75,2.15,  0.3998291855,  0.3997903743, -1.58,  6.91,  1.70
  9003,1,4, 3, -5.64,  6.03,2.28,  4.79,  2.34,2.14,  0.3998291855,  0.4003304183, -1.58,  6.91,  1.70
  9003,1,4, 5, -5.64,  6.03,2.28, -5.93, 13.03,2.14,  0.3998291855,  0.3996662793, -1.58,  6.91,  1.70
  9003,1,4, 6, -5.64,  6.03,2.28,  3.34, 10.26,2.14,  0.3998291855,  0.4001500683, -1.58,  6.91,  1.70
  7003,0,2,-1,  0.28, 22.75,2.15,  0.00,  0.00,0.00,  0.3998403110,  0.4000346551, -1.58,  6.91,  1.70
